area,part_of,ts,cases,fatalities,recovered,tested,hospitalized,ventilated
FBiH,BA,2020-02-21,0,0,0,0,,
FBiH,BA,2020-02-22,0,0,0,0,,
FBiH,BA,2020-02-23,0,0,0,0,,
FBiH,BA,2020-02-24,0,0,0,0,,
FBiH,BA,2020-02-25,0,0,0,0,,
FBiH,BA,2020-02-26,0,0,0,0,,
FBiH,BA,2020-02-27,0,0,0,0,,
FBiH,BA,2020-02-28,0,0,0,0,,
FBiH,BA,2020-02-29,0,0,0,0,,
FBiH,BA,2020-03-01,0,0,0,0,,
FBiH,BA,2020-03-02,0,0,0,0,,
FBiH,BA,2020-03-03,0,0,0,3,,
FBiH,BA,2020-03-04,0,0,0,4,,
FBiH,BA,2020-03-05,0,0,0,7,,
FBiH,BA,2020-03-06,0,0,0,9,,
FBiH,BA,2020-03-07,0,0,0,12,,
FBiH,BA,2020-03-08,0,0,0,13,,
FBiH,BA,2020-03-09,1,0,0,19,,
FBiH,BA,2020-03-10,3,0,0,27,,
FBiH,BA,2020-03-11,3,0,0,33,,
FBiH,BA,2020-03-12,3,0,0,45,,
FBiH,BA,2020-03-13,3,0,0,51,,
FBiH,BA,2020-03-14,3,0,0,59,,
FBiH,BA,2020-03-15,4,0,0,64,,
FBiH,BA,2020-03-16,5,0,0,75,,
FBiH,BA,2020-03-17,9,0,0,108,,
FBiH,BA,2020-03-18,15,0,0,141,,
FBiH,BA,2020-03-19,23,0,1,200,,
FBiH,BA,2020-03-20,31,1,1,264,,
FBiH,BA,2020-03-21,34,1,2,301,,
FBiH,BA,2020-03-22,36,1,2,319,,
FBiH,BA,2020-03-23,45,1,2,368,,
FBiH,BA,2020-03-24,52,2,3,441,,
FBiH,BA,2020-03-25,62,3,3,485,,
FBiH,BA,2020-03-26,74,3,3,563,,
FBiH,BA,2020-03-27,83,4,7,636,,
FBiH,BA,2020-03-28,113,5,8,775,,
FBiH,BA,2020-03-29,128,5,9,907,,
FBiH,BA,2020-03-30,172,9,10,1185,,
FBiH,BA,2020-03-31,193,9,10,1417,,
FBiH,BA,2020-04-01,241,10,10,1816,,
FBiH,BA,2020-04-02,268,12,12,2089,,
FBiH,BA,2020-04-03,302,13,12,2428,,
FBiH,BA,2020-04-04,324,14,17,2759,,
FBiH,BA,2020-04-05,362,17,20,3306,,
FBiH,BA,2020-04-06,386,19,24,3602,,
FBiH,BA,2020-04-07,426,21,28,4015,,
FBiH,BA,2020-04-08,453,21,37,4639,,
FBiH,BA,2020-04-09,494,21,46,5062,,
FBiH,BA,2020-04-10,524,22,53,5414,,
FBiH,BA,2020-04-11,549,23,60,5807,,
FBiH,BA,2020-04-12,585,24,63,6332,,
FBiH,BA,2020-04-13,607,25,66,6726,,
FBiH,BA,2020-04-14,628,25,82,7399,,
FBiH,BA,2020-04-15,655,26,91,7928,,
FBiH,BA,2020-04-16,672,28,108,8617,,
FBiH,BA,2020-04-17,709,28,152,9226,,
FBiH,BA,2020-04-18,718,31,163,9905,,
FBiH,BA,2020-04-19,726,31,178,10355,,
FBiH,BA,2020-04-20,744,33,204,10870,,
FBiH,BA,2020-04-21,756,33,224,11658,,
FBiH,BA,2020-04-22,775,33,241,12491,,
FBiH,BA,2020-04-23,778,33,269,13351,,
FBiH,BA,2020-04-24,790,33,288,14236,,
FBiH,BA,2020-04-25,818,33,319,15176,,
FBiH,BA,2020-04-26,830,33,332,15638,,
FBiH,BA,2020-04-27,846,33,351,16389,,
FBiH,BA,2020-04-28,880,33,396,17081,,
FBiH,BA,2020-04-29,902,33,426,17875,,
FBiH,BA,2020-04-30,908,33,476,18647,,
FBiH,BA,2020-05-01,921,33,522,19285,,
FBiH,BA,2020-05-02,930,33,543,19754,,
FBiH,BA,2020-05-03,930,33,546,19962,,
FBiH,BA,2020-05-04,934,33,600,20548,,
FBiH,BA,2020-05-05,945,33,623,21239,,
FBiH,BA,2020-05-06,956,34,639,22027,,
FBiH,BA,2020-05-07,973,35,678,22784,,
FBiH,BA,2020-05-08,980,35,706,23651,,
FBiH,BA,2020-05-09,984,36,727,24136,,
FBiH,BA,2020-05-10,984,36,730,24334,,
FBiH,BA,2020-05-11,985,37,756,25003,,
FBiH,BA,2020-05-12,986,37,786,25858,,
FBiH,BA,2020-05-13,992,37,802,26534,,
FBiH,BA,2020-05-14,1000,37,821,27574,,
FBiH,BA,2020-05-15,1001,37,839,28533,,
FBiH,BA,2020-05-16,1003,37,859,29519,,
FBiH,BA,2020-05-17,1003,37,867,30051,,
FBiH,BA,2020-05-18,1008,37,873,30917,,
FBiH,BA,2020-05-19,1010,37,884,31954,,
FBiH,BA,2020-05-20,1013,37,897,32645,,
FBiH,BA,2020-05-21,1014,37,912,33384,,
FBiH,BA,2020-05-22,1021,37,926,33970,,
FBiH,BA,2020-05-23,1024,38,934,34492,,
FBiH,BA,2020-05-24,1024,38,935,34575,,
FBiH,BA,2020-05-25,1025,38,936,34928,,
FBiH,BA,2020-05-26,1040,39,941,35342,,
FBiH,BA,2020-05-27,1063,39,944,35820,,
FBiH,BA,2020-05-28,1074,39,951,36364,,
FBiH,BA,2020-05-29,1082,39,957,36868,,
FBiH,BA,2020-05-30,1085,39,959,37317,,
FBiH,BA,2020-05-31,1085,39,959,37447,,
FBiH,BA,2020-06-01,1087,39,960,37768,,
FBiH,BA,2020-06-02,1096,39,963,38396,,
FBiH,BA,2020-06-03,1108,39,963,38945,,
FBiH,BA,2020-06-04,1108,40,970,39321,,
FBiH,BA,2020-06-05,1115,40,970,39959,,
FBiH,BA,2020-06-06,1132,40,970,40320,,
FBiH,BA,2020-06-07,1147,40,970,40575,,
FBiH,BA,2020-06-08,1166,40,971,40880,,
FBiH,BA,2020-06-09,1186,40,986,41475,,
FBiH,BA,2020-06-10,1223,40,991,42165,,
FBiH,BA,2020-06-11,1259,40,1005,42887,,
FBiH,BA,2020-06-12,1290,41,1014,43433,,
FBiH,BA,2020-06-13,1307,41,1016,43942,,
FBiH,BA,2020-06-14,1333,42,1028,44540,,
FBiH,BA,2020-06-15,1363,45,1032,45071,,
FBiH,BA,2020-06-16,1390,45,1033,45631,,
FBiH,BA,2020-06-17,1412,45,1042,46284,,
FBiH,BA,2020-06-18,1482,46,1054,47045,,
FBiH,BA,2020-06-19,1492,46,1058,47507,,
FBiH,BA,2020-06-20,1553,46,1058,48375,,
FBiH,BA,2020-06-21,1583,46,1060,48873,,
FBiH,BA,2020-06-22,1615,47,1066,49603,,
FBiH,BA,2020-06-23,1669,48,1080,50365,,
FBiH,BA,2020-06-24,1723,49,1109,50950,,
FBiH,BA,2020-06-25,1794,53,1131,51904,,
FBiH,BA,2020-06-26,1898,54,1149,52976,,
FBiH,BA,2020-06-27,1973,56,1163,53561,,
FBiH,BA,2020-06-28,2078,57,1169,54150,,
FBiH,BA,2020-06-29,2143,57,1203,55089,,
FBiH,BA,2020-06-30,2222,59,1217,55999,,
FBiH,BA,2020-07-01,2368,59,1285,57220,,
FBiH,BA,2020-07-02,2470,59,1298,58748,,
FBiH,BA,2020-07-03,2619,60,1327,59783,,
FBiH,BA,2020-07-04,2741,61,1331,60449,,
FBiH,BA,2020-07-05,2797,64,1335,61186,,
FBiH,BA,2020-07-06,2866,69,1382,62027,,
FBiH,BA,2020-07-07,2988,70,1456,63183,,
FBiH,BA,2020-07-08,3104,70,1508,64586,,
FBiH,BA,2020-07-09,3242,74,1556,65529,,
FBiH,BA,2020-07-10,3423,76,1587,66785,,
FBiH,BA,2020-07-11,3582,80,1606,67567,,
FBiH,BA,2020-07-12,3677,82,1629,68202,,
FBiH,BA,2020-07-13,3814,84,1697,69037,,
FBiH,BA,2020-07-14,3927,88,1738,70031,,
FBiH,BA,2020-07-15,4122,91,1943,71229,,
FBiH,BA,2020-07-16,4257,95,1985,72627,,
FBiH,BA,2020-07-17,4409,99,2022,73936,,
FBiH,BA,2020-07-18,4584,104,2066,74818,,
FBiH,BA,2020-07-19,4696,107,2197,75472,,
FBiH,BA,2020-07-20,4812,110,2329,76525,,
FBiH,BA,2020-07-21,5030,114,2450,77885,,
FBiH,BA,2020-07-22,5212,114,2530,78967,,
FBiH,BA,2020-07-23,5394,118,2709,80200,,
FBiH,BA,2020-07-24,5560,121,2863,81411,,
FBiH,BA,2020-07-25,5732,128,2934,82227,,
FBiH,BA,2020-07-26,5861,133,2956,82509,,
FBiH,BA,2020-07-27,6064,142,3031,83374,,
FBiH,BA,2020-07-28,6229,147,3334,84405,,
FBiH,BA,2020-07-29,6423,150,3499,85539,,
FBiH,BA,2020-07-30,6755,159,3820,86898,,
FBiH,BA,2020-07-31,6926,166,3878,87707,,
FBiH,BA,2020-08-01,7035,167,3907,88186,,
FBiH,BA,2020-08-02,7151,169,3940,88640,,
FBiH,BA,2020-08-03,7409,177,4150,89838,,
FBiH,BA,2020-08-04,7656,185,4408,91038,,
FBiH,BA,2020-08-05,7816,190,4508,92017,,
FBiH,BA,2020-08-06,7984,192,4813,92621,,
FBiH,BA,2020-08-07,8264,199,5027,93964,,
FBiH,BA,2020-08-08,8478,208,5242,94839,,
FBiH,BA,2020-08-09,8582,217,5318,95596,,
FBiH,BA,2020-08-10,8661,226,5537,96387,,
FBiH,BA,2020-08-11,8834,233,5757,97731,,
FBiH,BA,2020-08-12,8992,238,5982,98875,,
FBiH,BA,2020-08-13,9187,243,6171,100126,,
FBiH,BA,2020-08-14,9412,254,6384,101177,,
FBiH,BA,2020-08-15,9589,258,6509,102204,,
FBiH,BA,2020-08-16,9653,263,6536,102873,,
FBiH,BA,2020-08-17,9770,269,6843,103866,,
FBiH,BA,2020-08-18,9987,273,7059,105173,,
FBiH,BA,2020-08-19,10178,279,7254,106577,,
FBiH,BA,2020-08-20,10456,286,7426,107964,,
FBiH,BA,2020-08-21,10662,290,7744,109446,,
FBiH,BA,2020-08-22,10841,297,7862,110273,,
FBiH,BA,2020-08-23,10891,303,7984,110818,,
FBiH,BA,2020-08-24,11096,306,8070,111774,,
FBiH,BA,2020-08-25,11291,314,8229,113214,,
FBiH,BA,2020-08-26,11496,323,8395,114468,,
FBiH,BA,2020-08-27,11796,328,8624,116042,,
FBiH,BA,2020-08-28,12032,335,8787,117290,,
FBiH,BA,2020-08-29,12229,338,8921,118378,,
FBiH,BA,2020-08-30,12351,344,8970,118948,,
FBiH,BA,2020-08-31,12485,352,9073,119925,,
FBiH,BA,2020-09-01,12681,356,9153,121435,,
FBiH,BA,2020-09-02,12891,360,9381,122889,,
FBiH,BA,2020-09-03,13158,366,9589,124441,,
FBiH,BA,2020-09-04,13361,372,9642,125430,,
FBiH,BA,2020-09-05,13451,374,9651,126204,,
FBiH,BA,2020-09-06,13459,374,9652,126219,,
Unsko-sanski kanton,FBiH,2020-02-21,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-22,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-23,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-24,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-25,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-26,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-27,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-28,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-02-29,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-01,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-02,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-03,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-04,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-05,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-06,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-07,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-08,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-09,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-10,0,0,0,0,,
Unsko-sanski kanton,FBiH,2020-03-11,0,0,0,1,,
Unsko-sanski kanton,FBiH,2020-03-12,0,0,0,1,,
Unsko-sanski kanton,FBiH,2020-03-13,0,0,0,1,,
Unsko-sanski kanton,FBiH,2020-03-14,0,0,0,1,,
Unsko-sanski kanton,FBiH,2020-03-15,0,0,0,1,,
Unsko-sanski kanton,FBiH,2020-03-16,0,0,0,1,,
Unsko-sanski kanton,FBiH,2020-03-17,1,0,0,6,,
Unsko-sanski kanton,FBiH,2020-03-18,1,0,0,6,,
Unsko-sanski kanton,FBiH,2020-03-19,2,0,0,8,,
Unsko-sanski kanton,FBiH,2020-03-20,2,1,0,8,,
Unsko-sanski kanton,FBiH,2020-03-21,4,1,0,13,,
Unsko-sanski kanton,FBiH,2020-03-22,4,1,0,13,,
Unsko-sanski kanton,FBiH,2020-03-23,5,1,0,17,,
Unsko-sanski kanton,FBiH,2020-03-24,6,1,0,21,,
Unsko-sanski kanton,FBiH,2020-03-25,6,1,0,24,,
Unsko-sanski kanton,FBiH,2020-03-26,6,1,0,24,,
Unsko-sanski kanton,FBiH,2020-03-27,7,2,0,27,,
Unsko-sanski kanton,FBiH,2020-03-28,7,2,0,37,,
Unsko-sanski kanton,FBiH,2020-03-29,7,2,0,37,,
Unsko-sanski kanton,FBiH,2020-03-30,9,2,0,46,,
Unsko-sanski kanton,FBiH,2020-03-31,12,2,0,59,,
Unsko-sanski kanton,FBiH,2020-04-01,19,2,0,92,,
Unsko-sanski kanton,FBiH,2020-04-02,19,3,0,92,,
Unsko-sanski kanton,FBiH,2020-04-03,25,3,0,141,,
Unsko-sanski kanton,FBiH,2020-04-04,32,3,0,191,,
Unsko-sanski kanton,FBiH,2020-04-05,33,4,0,199,,
Unsko-sanski kanton,FBiH,2020-04-06,36,5,2,255,,
Unsko-sanski kanton,FBiH,2020-04-07,41,5,2,353,,
Unsko-sanski kanton,FBiH,2020-04-08,43,5,5,404,,
Unsko-sanski kanton,FBiH,2020-04-09,43,5,5,429,,
Unsko-sanski kanton,FBiH,2020-04-10,45,5,5,523,,
Unsko-sanski kanton,FBiH,2020-04-11,46,5,5,542,,
Unsko-sanski kanton,FBiH,2020-04-12,50,6,5,562,,
Unsko-sanski kanton,FBiH,2020-04-13,54,6,5,658,,
Unsko-sanski kanton,FBiH,2020-04-14,58,6,10,739,,
Unsko-sanski kanton,FBiH,2020-04-15,66,6,13,812,,
Unsko-sanski kanton,FBiH,2020-04-16,67,6,13,867,,
Unsko-sanski kanton,FBiH,2020-04-17,67,6,13,950,,
Unsko-sanski kanton,FBiH,2020-04-18,68,7,14,1044,,
Unsko-sanski kanton,FBiH,2020-04-19,68,7,15,1056,,
Unsko-sanski kanton,FBiH,2020-04-20,69,7,15,1083,,
Unsko-sanski kanton,FBiH,2020-04-21,73,7,21,1197,,
Unsko-sanski kanton,FBiH,2020-04-22,77,7,21,1327,,
Unsko-sanski kanton,FBiH,2020-04-23,78,7,31,1450,,
Unsko-sanski kanton,FBiH,2020-04-24,78,7,31,1491,,
Unsko-sanski kanton,FBiH,2020-04-25,80,7,37,1611,,
Unsko-sanski kanton,FBiH,2020-04-26,80,7,40,1673,,
Unsko-sanski kanton,FBiH,2020-04-27,81,7,41,1679,,
Unsko-sanski kanton,FBiH,2020-04-28,90,7,47,1738,,
Unsko-sanski kanton,FBiH,2020-04-29,90,7,49,1832,,
Unsko-sanski kanton,FBiH,2020-04-30,90,7,53,1896,,
Unsko-sanski kanton,FBiH,2020-05-01,90,7,54,1910,,
Unsko-sanski kanton,FBiH,2020-05-02,92,7,56,2076,,
Unsko-sanski kanton,FBiH,2020-05-03,92,7,56,2078,,
Unsko-sanski kanton,FBiH,2020-05-04,92,7,60,2108,,
Unsko-sanski kanton,FBiH,2020-05-05,101,7,60,2230,,
Unsko-sanski kanton,FBiH,2020-05-06,101,7,62,2276,,
Unsko-sanski kanton,FBiH,2020-05-07,102,7,64,2351,,
Unsko-sanski kanton,FBiH,2020-05-08,103,7,65,2440,,
Unsko-sanski kanton,FBiH,2020-05-09,106,8,65,2611,,
Unsko-sanski kanton,FBiH,2020-05-10,106,8,65,2615,,
Unsko-sanski kanton,FBiH,2020-05-11,106,8,65,2740,,
Unsko-sanski kanton,FBiH,2020-05-12,106,8,68,2809,,
Unsko-sanski kanton,FBiH,2020-05-13,106,8,73,2890,,
Unsko-sanski kanton,FBiH,2020-05-14,107,8,75,2986,,
Unsko-sanski kanton,FBiH,2020-05-15,107,8,78,3024,,
Unsko-sanski kanton,FBiH,2020-05-16,107,8,79,3067,,
Unsko-sanski kanton,FBiH,2020-05-17,107,8,79,3068,,
Unsko-sanski kanton,FBiH,2020-05-18,107,8,79,3083,,
Unsko-sanski kanton,FBiH,2020-05-19,107,8,83,3168,,
Unsko-sanski kanton,FBiH,2020-05-20,107,8,83,3190,,
Unsko-sanski kanton,FBiH,2020-05-21,107,8,90,3331,,
Unsko-sanski kanton,FBiH,2020-05-22,107,8,90,3412,,
Unsko-sanski kanton,FBiH,2020-05-23,107,9,93,3529,,
Unsko-sanski kanton,FBiH,2020-05-24,107,9,93,3529,,
Unsko-sanski kanton,FBiH,2020-05-25,107,9,93,3530,,
Unsko-sanski kanton,FBiH,2020-05-26,107,9,93,3532,,
Unsko-sanski kanton,FBiH,2020-05-27,107,9,93,3558,,
Unsko-sanski kanton,FBiH,2020-05-28,107,9,96,3620,,
Unsko-sanski kanton,FBiH,2020-05-29,107,9,96,3636,,
Unsko-sanski kanton,FBiH,2020-05-30,107,9,97,3703,,
Unsko-sanski kanton,FBiH,2020-05-31,107,9,97,3703,,
Unsko-sanski kanton,FBiH,2020-06-01,107,9,97,3704,,
Unsko-sanski kanton,FBiH,2020-06-02,108,9,97,3747,,
Unsko-sanski kanton,FBiH,2020-06-03,108,9,97,3759,,
Unsko-sanski kanton,FBiH,2020-06-04,108,9,97,3814,,
Unsko-sanski kanton,FBiH,2020-06-05,108,9,97,3856,,
Unsko-sanski kanton,FBiH,2020-06-06,108,9,97,3879,,
Unsko-sanski kanton,FBiH,2020-06-07,108,9,97,3879,,
Unsko-sanski kanton,FBiH,2020-06-08,108,9,97,3880,,
Unsko-sanski kanton,FBiH,2020-06-09,111,9,98,3932,,
Unsko-sanski kanton,FBiH,2020-06-10,111,9,98,3962,,
Unsko-sanski kanton,FBiH,2020-06-11,128,9,98,4018,,
Unsko-sanski kanton,FBiH,2020-06-12,128,9,98,4066,,
Unsko-sanski kanton,FBiH,2020-06-13,128,9,98,4068,,
Unsko-sanski kanton,FBiH,2020-06-14,131,9,98,4200,,
Unsko-sanski kanton,FBiH,2020-06-15,131,10,98,4286,,
Unsko-sanski kanton,FBiH,2020-06-16,131,10,98,4349,,
Unsko-sanski kanton,FBiH,2020-06-17,131,10,98,4405,,
Unsko-sanski kanton,FBiH,2020-06-18,132,10,99,4415,,
Unsko-sanski kanton,FBiH,2020-06-19,132,10,99,4427,,
Unsko-sanski kanton,FBiH,2020-06-20,133,10,99,4446,,
Unsko-sanski kanton,FBiH,2020-06-21,135,10,100,4506,,
Unsko-sanski kanton,FBiH,2020-06-22,135,10,100,4570,,
Unsko-sanski kanton,FBiH,2020-06-23,136,10,100,4573,,
Unsko-sanski kanton,FBiH,2020-06-24,136,10,101,4631,,
Unsko-sanski kanton,FBiH,2020-06-25,136,10,101,4674,,
Unsko-sanski kanton,FBiH,2020-06-26,136,10,105,4717,,
Unsko-sanski kanton,FBiH,2020-06-27,141,10,108,4777,,
Unsko-sanski kanton,FBiH,2020-06-28,141,10,111,4808,,
Unsko-sanski kanton,FBiH,2020-06-29,141,10,111,4818,,
Unsko-sanski kanton,FBiH,2020-06-30,141,10,111,4831,,
Unsko-sanski kanton,FBiH,2020-07-01,142,10,111,4860,,
Unsko-sanski kanton,FBiH,2020-07-02,143,10,114,4985,,
Unsko-sanski kanton,FBiH,2020-07-03,144,10,115,4988,,
Unsko-sanski kanton,FBiH,2020-07-04,150,10,115,5029,,
Unsko-sanski kanton,FBiH,2020-07-05,152,11,117,5068,,
Unsko-sanski kanton,FBiH,2020-07-06,152,11,119,5116,,
Unsko-sanski kanton,FBiH,2020-07-07,159,11,119,5124,,
Unsko-sanski kanton,FBiH,2020-07-08,168,11,120,5218,,
Unsko-sanski kanton,FBiH,2020-07-09,170,11,120,5279,,
Unsko-sanski kanton,FBiH,2020-07-10,174,11,122,5339,,
Unsko-sanski kanton,FBiH,2020-07-11,180,11,123,5402,,
Unsko-sanski kanton,FBiH,2020-07-12,188,11,123,5434,,
Unsko-sanski kanton,FBiH,2020-07-13,188,11,123,5455,,
Unsko-sanski kanton,FBiH,2020-07-14,190,12,124,5462,,
Unsko-sanski kanton,FBiH,2020-07-15,203,12,125,5539,,
Unsko-sanski kanton,FBiH,2020-07-16,205,13,125,5615,,
Unsko-sanski kanton,FBiH,2020-07-17,206,13,126,5670,,
Unsko-sanski kanton,FBiH,2020-07-18,212,13,126,5702,,
Unsko-sanski kanton,FBiH,2020-07-19,212,13,131,5757,,
Unsko-sanski kanton,FBiH,2020-07-20,213,13,132,5781,,
Unsko-sanski kanton,FBiH,2020-07-21,218,13,138,5818,,
Unsko-sanski kanton,FBiH,2020-07-22,230,13,140,5883,,
Unsko-sanski kanton,FBiH,2020-07-23,235,13,140,5927,,
Unsko-sanski kanton,FBiH,2020-07-24,235,13,143,6021,,
Unsko-sanski kanton,FBiH,2020-07-25,248,13,144,6071,,
Unsko-sanski kanton,FBiH,2020-07-26,255,14,144,6078,,
Unsko-sanski kanton,FBiH,2020-07-27,257,15,146,6124,,
Unsko-sanski kanton,FBiH,2020-07-28,258,15,148,6158,,
Unsko-sanski kanton,FBiH,2020-07-29,260,15,159,6186,,
Unsko-sanski kanton,FBiH,2020-07-30,274,15,162,6258,,
Unsko-sanski kanton,FBiH,2020-07-31,287,15,162,6309,,
Unsko-sanski kanton,FBiH,2020-08-01,287,15,162,6313,,
Unsko-sanski kanton,FBiH,2020-08-02,298,15,162,6334,,
Unsko-sanski kanton,FBiH,2020-08-03,308,15,162,6411,,
Unsko-sanski kanton,FBiH,2020-08-04,318,15,162,6472,,
Unsko-sanski kanton,FBiH,2020-08-05,323,15,198,6501,,
Unsko-sanski kanton,FBiH,2020-08-06,335,15,198,6514,,
Unsko-sanski kanton,FBiH,2020-08-07,350,15,215,6556,,
Unsko-sanski kanton,FBiH,2020-08-08,360,15,215,6596,,
Unsko-sanski kanton,FBiH,2020-08-09,360,15,215,6598,,
Unsko-sanski kanton,FBiH,2020-08-10,367,15,230,6609,,
Unsko-sanski kanton,FBiH,2020-08-11,374,15,230,6674,,
Unsko-sanski kanton,FBiH,2020-08-12,384,16,233,6686,,
Unsko-sanski kanton,FBiH,2020-08-13,391,16,233,6718,,
Unsko-sanski kanton,FBiH,2020-08-14,394,16,233,6732,,
Unsko-sanski kanton,FBiH,2020-08-15,407,16,233,6797,,
Unsko-sanski kanton,FBiH,2020-08-16,409,16,233,6859,,
Unsko-sanski kanton,FBiH,2020-08-17,409,17,285,6863,,
Unsko-sanski kanton,FBiH,2020-08-18,415,17,289,6900,,
Unsko-sanski kanton,FBiH,2020-08-19,430,19,289,6935,,
Unsko-sanski kanton,FBiH,2020-08-20,451,20,289,6966,,
Unsko-sanski kanton,FBiH,2020-08-21,462,20,289,7044,,
Unsko-sanski kanton,FBiH,2020-08-22,475,22,289,7066,,
Unsko-sanski kanton,FBiH,2020-08-23,488,23,289,7120,,
Unsko-sanski kanton,FBiH,2020-08-24,501,23,289,7147,,
Unsko-sanski kanton,FBiH,2020-08-25,504,24,289,7191,,
Unsko-sanski kanton,FBiH,2020-08-26,522,24,349,7262,,
Unsko-sanski kanton,FBiH,2020-08-27,530,24,357,7312,,
Unsko-sanski kanton,FBiH,2020-08-28,541,24,370,7409,,
Unsko-sanski kanton,FBiH,2020-08-29,555,25,370,7466,,
Unsko-sanski kanton,FBiH,2020-08-30,566,26,370,7500,,
Unsko-sanski kanton,FBiH,2020-08-31,574,27,370,7530,,
Unsko-sanski kanton,FBiH,2020-09-01,580,27,370,7581,,
Unsko-sanski kanton,FBiH,2020-09-02,601,27,370,7662,,
Unsko-sanski kanton,FBiH,2020-09-03,610,30,424,7740,,
Unsko-sanski kanton,FBiH,2020-09-04,622,30,435,7788,,
Unsko-sanski kanton,FBiH,2020-09-05,624,30,435,7821,,
Unsko-sanski kanton,FBiH,2020-09-06,624,30,435,7821,,
Posavski kanton,FBiH,2020-02-21,0,0,0,0,,
Posavski kanton,FBiH,2020-02-22,0,0,0,0,,
Posavski kanton,FBiH,2020-02-23,0,0,0,0,,
Posavski kanton,FBiH,2020-02-24,0,0,0,0,,
Posavski kanton,FBiH,2020-02-25,0,0,0,0,,
Posavski kanton,FBiH,2020-02-26,0,0,0,0,,
Posavski kanton,FBiH,2020-02-27,0,0,0,0,,
Posavski kanton,FBiH,2020-02-28,0,0,0,0,,
Posavski kanton,FBiH,2020-02-29,0,0,0,0,,
Posavski kanton,FBiH,2020-03-01,0,0,0,0,,
Posavski kanton,FBiH,2020-03-02,0,0,0,0,,
Posavski kanton,FBiH,2020-03-03,0,0,0,0,,
Posavski kanton,FBiH,2020-03-04,0,0,0,0,,
Posavski kanton,FBiH,2020-03-05,0,0,0,0,,
Posavski kanton,FBiH,2020-03-06,0,0,0,0,,
Posavski kanton,FBiH,2020-03-07,0,0,0,0,,
Posavski kanton,FBiH,2020-03-08,0,0,0,0,,
Posavski kanton,FBiH,2020-03-09,0,0,0,0,,
Posavski kanton,FBiH,2020-03-10,0,0,0,0,,
Posavski kanton,FBiH,2020-03-11,0,0,0,0,,
Posavski kanton,FBiH,2020-03-12,0,0,0,0,,
Posavski kanton,FBiH,2020-03-13,0,0,0,1,,
Posavski kanton,FBiH,2020-03-14,0,0,0,1,,
Posavski kanton,FBiH,2020-03-15,1,0,0,2,,
Posavski kanton,FBiH,2020-03-16,1,0,0,2,,
Posavski kanton,FBiH,2020-03-17,1,0,0,2,,
Posavski kanton,FBiH,2020-03-18,1,0,0,2,,
Posavski kanton,FBiH,2020-03-19,1,0,0,3,,
Posavski kanton,FBiH,2020-03-20,1,0,0,3,,
Posavski kanton,FBiH,2020-03-21,1,0,0,3,,
Posavski kanton,FBiH,2020-03-22,1,0,0,3,,
Posavski kanton,FBiH,2020-03-23,1,0,0,3,,
Posavski kanton,FBiH,2020-03-24,1,0,0,3,,
Posavski kanton,FBiH,2020-03-25,1,0,0,3,,
Posavski kanton,FBiH,2020-03-26,1,0,0,6,,
Posavski kanton,FBiH,2020-03-27,1,0,0,6,,
Posavski kanton,FBiH,2020-03-28,1,0,0,6,,
Posavski kanton,FBiH,2020-03-29,1,0,0,8,,
Posavski kanton,FBiH,2020-03-30,1,0,1,8,,
Posavski kanton,FBiH,2020-03-31,1,0,1,8,,
Posavski kanton,FBiH,2020-04-01,2,0,1,12,,
Posavski kanton,FBiH,2020-04-02,2,0,1,12,,
Posavski kanton,FBiH,2020-04-03,2,0,1,12,,
Posavski kanton,FBiH,2020-04-04,2,0,1,12,,
Posavski kanton,FBiH,2020-04-05,3,0,1,14,,
Posavski kanton,FBiH,2020-04-06,3,0,1,14,,
Posavski kanton,FBiH,2020-04-07,3,0,1,14,,
Posavski kanton,FBiH,2020-04-08,3,0,1,16,,
Posavski kanton,FBiH,2020-04-09,3,0,1,16,,
Posavski kanton,FBiH,2020-04-10,3,0,1,16,,
Posavski kanton,FBiH,2020-04-11,3,0,1,16,,
Posavski kanton,FBiH,2020-04-12,3,0,1,16,,
Posavski kanton,FBiH,2020-04-13,3,0,1,16,,
Posavski kanton,FBiH,2020-04-14,3,0,1,16,,
Posavski kanton,FBiH,2020-04-15,3,0,1,16,,
Posavski kanton,FBiH,2020-04-16,3,0,1,16,,
Posavski kanton,FBiH,2020-04-17,3,0,1,16,,
